facility_code,facility_name,state,total_volume,betweenness_centrality,pagerank,clustering_coefficient,in_degree,out_degree,weighted_in_degree,weighted_out_degree,avg_out_delay,median_out_delay,pct_delayed_out,avg_in_delay,pct_delayed_in,norm_betweenness,norm_delay,norm_volume,bottleneck_score,bottleneck_rank,outgoing_breach_impact,incoming_breach_impact,total_breach_impact,sla_contribution_pct
IND341030AAA,Tarnau_BsstdDPP_D (Rajasthan),Rajasthan,5,0.0,0.000235,1.0,1,1,2,3,1.181,1.167,0.333,2.849,1.0,0.0,0.333,0.0020100502512562816,0.1338030150753769,1451,1.0,2.0,3.0,0.013000520020800833
IND110087AAA,Delhi_Paschim_DC (Delhi),Delhi,3,0.0,0.000329,0.0,1,0,3,0,0.0,0.0,0.0,2.154,0.667,0.0,0.0,0.0010050251256281408,0.00030150753768844223,1582,0.0,2.0,2.0,0.008667013347200556
IND250002AAC,,Unknown,3,0.0,0.000174,1.0,2,0,3,0,0.0,0.0,0.0,3.208,0.667,0.0,0.0,0.0010050251256281408,0.00030150753768844223,1583,0.0,2.0,2.0,0.008667013347200556
IND741316AAA,Nabadwip_Srirmpur_D (West Bengal),West Bengal,2,0.0,0.000229,0.0,1,0,2,0,0.0,0.0,0.0,1.591,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1603,0.0,2.0,2.0,0.008667013347200556
IND722101AAB,Bankura_NapitDPP_D (West Bengal),West Bengal,2,0.0,0.000158,0.0,1,1,1,1,1.667,1.667,1.0,19.462,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,917,1.0,1.0,2.0,0.008667013347200556
IND000000AAQ,Barasat_KrshnNgr_D (West Bengal),West Bengal,2,0.0,0.000116,0.0,0,1,0,2,4.333,4.333,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,918,2.0,0.0,2.0,0.008667013347200556
IND826001AAC,Dhanbad_Central_D_4 (Jharkhand),Jharkhand,2,0.0,0.000116,0.0,0,1,0,2,2.556,2.556,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,919,2.0,0.0,2.0,0.008667013347200556
IND152107AAA,Malout_DC (Punjab),Punjab,3,0.0,0.000224,1.0,2,1,2,1,0.765,0.765,0.0,1.633,1.0,0.0,0.0,0.0010050251256281408,0.00030150753768844223,1588,0.0,2.0,2.0,0.008667013347200556
IND635207AAA,Uthangarai_RgstrOFC_D (Tamil Nadu),Tamil Nadu,2,0.0,0.000154,1.0,1,1,1,1,3.2,3.2,1.0,2.667,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,920,1.0,1.0,2.0,0.008667013347200556
IND754202AAA,Cuttack_SliprDPP_DC (Orissa),Orissa,2,0.001611,0.000582,0.0,1,1,1,1,15.667,15.667,1.0,2.606,1.0,0.0073107973806379595,1.0,0.0005025125628140704,0.40234399298303564,607,1.0,1.0,2.0,0.008667013347200556
IND425401AAA,Amalner_Murtingr_D (Maharashtra),Maharashtra,2,5e-06,0.000137,0.0,1,1,1,1,4.0,4.0,1.0,20.0,1.0,2.2690246370695093e-05,1.0,0.0005025125628140704,0.40015756084275544,909,1.0,1.0,2.0,0.008667013347200556
IND416122AAA,Kolhapur_Central_H_2 (Maharashtra),Maharashtra,2,0.0,0.00018,0.0,1,1,1,1,6.375,6.375,1.0,4.4,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,921,1.0,1.0,2.0,0.008667013347200556
IND671315AAA,Kanhangad_Arangadi_D (Kerala),Kerala,2,0.0,0.000116,0.0,0,1,0,2,8.019,8.019,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,922,2.0,0.0,2.0,0.008667013347200556
IND500039AAB,Hyd_Uppal_Dc (Telangana),Telangana,2,0.0,0.000116,0.0,0,1,0,2,4.25,4.25,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,923,2.0,0.0,2.0,0.008667013347200556
IND222136AAA,Jalalpur_Mhimapur_D (Uttar Pradesh),Uttar Pradesh,2,0.0,0.000617,0.0,2,0,2,0,0.0,0.0,0.0,11.458,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1601,0.0,2.0,2.0,0.008667013347200556
IND583121AAA,Siruguppa_Wrd12DPP_D (Karnataka),Karnataka,2,0.0,0.00034,0.0,1,0,2,0,0.0,0.0,0.0,2.625,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1594,0.0,2.0,2.0,0.008667013347200556
IND421302AAS,Mumbai_East_L_23 (Maharashtra),Maharashtra,2,0.0,0.000133,0.0,1,0,2,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1600,0.0,2.0,2.0,0.008667013347200556
IND764073AAA,Umerkote_Central_DPP_1 (Orissa),Orissa,2,0.0,0.000311,0.0,1,0,2,0,0.0,0.0,0.0,2.158,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1596,0.0,2.0,2.0,0.008667013347200556
IND600013AAA,Chennai_Royapuram (Tamil Nadu),Tamil Nadu,2,0.0,0.000185,0.0,1,0,2,0,0.0,0.0,0.0,4.55,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1597,0.0,2.0,2.0,0.008667013347200556
IND360311AAA,Gondal_DC (Gujarat),Gujarat,3,0.0,0.000214,0.0,1,1,2,1,1.667,1.667,1.0,1.357,0.5,0.0,1.0,0.0010050251256281408,0.40030150753768845,896,1.0,1.0,2.0,0.008667013347200556
IND110005AAA,Delhi_Todapur_DC (Delhi),Delhi,2,0.0,0.000152,0.0,1,0,2,0,0.0,0.0,0.0,2.654,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1612,0.0,2.0,2.0,0.008667013347200556
IND790114AAA,Bhalukpong_Khenewa_D (Arunachal Pradesh),Arunachal Pradesh,2,0.0,0.000369,1.0,2,0,2,0,0.0,0.0,0.0,4.33,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1606,0.0,2.0,2.0,0.008667013347200556
IND700136AAB,CCU_Hub (West Bengal),West Bengal,2,0.002009,0.000189,1.0,1,1,1,1,7.25,7.25,1.0,2.615,1.0,0.009116940991745289,1.0,0.0005025125628140704,0.4028858360663678,519,1.0,1.0,2.0,0.008667013347200556
IND276129AAA,Chiraiyakot_KamalDPP_D (Uttar Pradesh),Uttar Pradesh,2,1.6e-05,0.000663,0.0,1,1,1,1,3.226,3.226,1.0,2.0,1.0,7.26087883862243e-05,1.0,0.0005025125628140704,0.4001725364053601,908,1.0,1.0,2.0,0.008667013347200556
IND762001AAA,Phulbani_Krusphrma_D (Orissa),Orissa,2,2e-06,0.000396,0.0,1,1,1,1,3.0,3.0,1.0,8.0,1.0,9.076098548278037e-06,1.0,0.0005025125628140704,0.4001534765984087,910,1.0,1.0,2.0,0.008667013347200556
IND759122AAC,Angul_Central_I_2 (Orissa),Orissa,2,2e-06,0.000455,0.0,1,1,1,1,1.857,1.857,1.0,3.0,1.0,9.076098548278037e-06,1.0,0.0005025125628140704,0.4001534765984087,911,1.0,1.0,2.0,0.008667013347200556
IND841301AAC,,Unknown,2,1e-06,0.000214,0.0,1,1,1,1,16.0,16.0,1.0,1.333,1.0,4.538049274139019e-06,1.0,0.0005025125628140704,0.4001521151836265,912,1.0,1.0,2.0,0.008667013347200556
IND122015AAC,,Unknown,2,0.0,0.000147,0.0,1,0,2,0,0.0,0.0,0.0,7.375,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1604,0.0,2.0,2.0,0.008667013347200556
IND272175AAA,Khalilabad_MrgnjDPP_D (Uttar Pradesh),Uttar Pradesh,2,0.0,0.000168,0.0,1,0,2,0,0.0,0.0,0.0,2.598,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1607,0.0,2.0,2.0,0.008667013347200556
IND756029AAA,Basta_Central_DPP_1 (Orissa),Orissa,2,0.004408,0.000191,0.0,1,1,1,1,2.0,2.0,1.0,1.316,1.0,0.020003721200404792,1.0,0.0005025125628140704,0.4061518701289657,178,1.0,1.0,2.0,0.008667013347200556
IND484224AAA,Anuppur_JthriDPP_DC (Madhya Pradesh),Madhya Pradesh,4,0.0,0.000262,1.0,1,1,3,1,1.036,1.036,0.0,1.358,0.667,0.0,0.0,0.001507537688442211,0.00045226130653266326,1577,0.0,2.0,2.0,0.008667013347200556
IND273303AAA,Maharajganj_PakriDPP_D (Uttar Pradesh),Uttar Pradesh,2,0.0,0.000253,0.0,1,1,1,1,4.5,4.5,1.0,7.0,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,913,1.0,1.0,2.0,0.008667013347200556
IND364001AAA,Bhavnagar_Dc (Gujarat),Gujarat,2,0.0,0.000214,0.0,1,0,2,0,0.0,0.0,0.0,2.153,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1608,0.0,2.0,2.0,0.008667013347200556
IND784101AAA,Balipara_EragnDPP_D (Assam),Assam,2,0.0,0.000199,1.0,1,1,1,1,1.231,1.231,1.0,20.0,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,914,1.0,1.0,2.0,0.008667013347200556
IND764020AAC,Koraput_GhtimDPP_D (Orissa),Orissa,2,0.0,0.000148,1.0,1,1,1,1,2.25,2.25,1.0,3.25,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,915,1.0,1.0,2.0,0.008667013347200556
IND768028AAB,Bargarh_GurpdDPP_D (Orissa),Orissa,2,0.0,0.000363,0.0,1,1,1,1,6.143,6.143,1.0,2.6,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,916,1.0,1.0,2.0,0.008667013347200556
IND733210AAA,Lodhan_GoalpDPP_D (West Bengal),West Bengal,2,0.0,0.000396,0.0,2,0,2,0,0.0,0.0,0.0,1.738,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1609,0.0,2.0,2.0,0.008667013347200556
IND125111AAA,Fatehabad_BhunaDPP_D (Haryana),Haryana,6,0.001613,0.000679,0.0,1,1,4,2,2.153,2.153,1.0,1.035,0.0,0.007319873479186238,1.0,0.002512562814070352,0.40294973088797703,512,2.0,0.0,2.0,0.008667013347200556
IND364270AAA,Palitana_STRdDPP_D (Gujarat),Gujarat,2,0.0,0.000116,0.0,0,1,0,2,2.153,2.153,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,934,2.0,0.0,2.0,0.008667013347200556
IND425109AAA,Erandol_BsStdDPP_D (Maharashtra),Maharashtra,2,0.000412,0.000232,0.0,1,1,1,1,1.273,1.273,1.0,4.0,1.0,0.0018696763009452757,1.0,0.0005025125628140704,0.40071165665912784,836,1.0,1.0,2.0,0.008667013347200556
IND233221AAC,Aunrihar_Central_D_1 (Uttar Pradesh),Uttar Pradesh,2,0.0,0.000269,0.0,1,0,2,0,0.0,0.0,0.0,2.711,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1598,0.0,2.0,2.0,0.008667013347200556
IND424201AAA,Pachora_PcrrdDPP_D (Maharashtra),Maharashtra,2,0.000819,0.000313,0.0,1,1,1,1,10.552,10.552,1.0,1.273,1.0,0.003716662355519856,1.0,0.0005025125628140704,0.40126575247550017,754,1.0,1.0,2.0,0.008667013347200556
IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),Madhya Pradesh,2,0.0,0.000182,1.0,1,1,1,1,1.8,1.8,1.0,2.5,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,924,1.0,1.0,2.0,0.008667013347200556
IND394221AAA,Surat_Pandesra_Gateway (Gujarat),Gujarat,2,0.0,0.000147,0.0,1,0,2,0,0.0,0.0,0.0,4.013,1.0,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1599,0.0,2.0,2.0,0.008667013347200556
IND335501AAA,Bhadra_GMndiDPP_D (Rajasthan),Rajasthan,2,0.000405,0.00015,1.0,1,1,1,1,1.714,1.714,1.0,1.217,1.0,0.0018379099560263024,1.0,0.0005025125628140704,0.40070212675565214,843,1.0,1.0,2.0,0.008667013347200556
IND403002AAA,Central Goa (Goa),Goa,5,0.0,0.000443,0.0,1,1,4,1,1.429,1.429,1.0,0.996,0.25,0.0,1.0,0.0020100502512562816,0.40060301507537693,861,1.0,1.0,2.0,0.008667013347200556
IND577432AAA,Thirthahalli_NadthiCx_D (Karnataka),Karnataka,2,0.000405,0.000178,1.0,1,1,1,1,2.1,2.1,1.0,2.56,1.0,0.0018379099560263024,1.0,0.0005025125628140704,0.40070212675565214,844,1.0,1.0,2.0,0.008667013347200556
IND689503AAB,Manthuka_Central_D_1 (Kerala),Kerala,2,0.000404,0.000214,0.0,1,1,1,1,2.692,2.692,1.0,2.071,1.0,0.0018333719067521635,1.0,0.0005025125628140704,0.4007007653408699,845,1.0,1.0,2.0,0.008667013347200556
IND465333AAA,Shujalpur_AstrdDPP_D (Madhya Pradesh),Madhya Pradesh,7,0.0,0.000349,1.0,2,1,4,3,1.434,1.464,0.667,0.814,0.0,0.0,0.667,0.003015075376884422,0.2677045226130654,1356,2.0,0.0,2.0,0.008667013347200556
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),Telangana,3,0.000813,0.000269,0.0,1,1,2,1,2.125,2.125,1.0,1.211,0.5,0.003689434059875022,1.0,0.0010050251256281408,0.40140833775565093,728,1.0,1.0,2.0,0.008667013347200556
IND577126AAA,Koppa_Sangetha_D (Karnataka),Karnataka,2,0.000403,0.000267,1.0,1,1,1,1,3.5,3.5,1.0,2.1,1.0,0.0018288338574780243,1.0,0.0005025125628140704,0.40069940392608766,846,1.0,1.0,2.0,0.008667013347200556
IND562125AAA,Bengaluru_Sarjapur_D (Karnataka),Karnataka,2,0.0,0.000214,0.0,1,1,1,1,7.125,7.125,1.0,1.765,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,925,1.0,1.0,2.0,0.008667013347200556
IND783370AAB,Kokrajhar_HplrdDPP_D (Assam),Assam,2,0.0,0.000116,0.0,0,1,0,2,2.7,2.7,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,926,2.0,0.0,2.0,0.008667013347200556
IND110093AAA,Delhi_Shahdara (Delhi),Delhi,2,0.0,0.000158,0.0,1,1,1,1,3.222,3.222,1.0,3.25,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,932,1.0,1.0,2.0,0.008667013347200556
IND560099AAG,Bengaluru_Bomsndra_L (Karnataka),Karnataka,2,0.0,0.000116,0.0,0,1,0,2,1.804,1.804,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,927,2.0,0.0,2.0,0.008667013347200556
IND262405AAA,Sitarganj_SidculRd_D (Uttarakhand),Uttarakhand,2,0.0,0.000116,0.0,0,1,0,2,7.096,7.096,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,928,2.0,0.0,2.0,0.008667013347200556
IND600083AAA,Chennai_AshokNagar_DC (Tamil Nadu),Tamil Nadu,2,0.0,0.000116,0.0,0,1,0,2,2.036,2.036,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,931,2.0,0.0,2.0,0.008667013347200556
IND741101AAB,Krishnanagar_AnadiDPP_D (West Bengal),West Bengal,2,0.000406,0.000172,0.0,1,1,1,1,2.667,2.667,1.0,1.909,1.0,0.0018424480053004415,1.0,0.0005025125628140704,0.4007034881704344,842,1.0,1.0,2.0,0.008667013347200556
IND246001AAA,Pauri_Khndyusn_D (Uttarakhand),Uttarakhand,4,0.0,0.000116,0.0,0,1,0,4,1.472,1.357,0.5,0.0,0.0,0.0,0.5,0.001507537688442211,0.20045226130653268,1417,2.0,0.0,2.0,0.008667013347200556
IND560077AAA,Bengaluru_ Kothanur_L (Karnataka),Karnataka,2,0.0,0.000126,0.0,1,1,1,1,1.962,1.962,1.0,2.194,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,939,1.0,1.0,2.0,0.008667013347200556
IND686632AAA,Kothanalloor_Majoor_D (Kerala),Kerala,2,0.000409,0.000195,0.0,1,1,1,1,2.5,2.5,1.0,6.095,1.0,0.0018560621531228587,1.0,0.0005025125628140704,0.4007075724147811,837,1.0,1.0,2.0,0.008667013347200556
IND505503AAA,Mahadevpur_Kataram_D (Telangana),Telangana,2,0.000407,0.000344,0.0,1,1,1,1,2.833,2.833,1.0,2.125,1.0,0.0018469860545745806,1.0,0.0005025125628140704,0.4007048495852166,838,1.0,1.0,2.0,0.008667013347200556
IND306304AAB,Raipur_BypRDDPP_D (Rajasthan),Rajasthan,2,0.0,0.000286,1.0,1,1,1,1,1.619,1.619,1.0,1.769,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,935,1.0,1.0,2.0,0.008667013347200556
IND121002AAA,Faridabad_Old (Haryana),Haryana,2,0.0,0.000134,0.0,1,1,1,1,19.083,19.083,1.0,2.909,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,936,1.0,1.0,2.0,0.008667013347200556
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),Maharashtra,2,0.0,0.000135,0.0,1,1,1,1,2.778,2.778,1.0,2.571,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,937,1.0,1.0,2.0,0.008667013347200556
IND464221AAA,GanjBasoda_MnRDDPP_D (Madhya Pradesh),Madhya Pradesh,2,0.000406,0.000214,0.0,1,1,1,1,13.0,13.0,1.0,4.545,1.0,0.0018424480053004415,1.0,0.0005025125628140704,0.4007034881704344,839,1.0,1.0,2.0,0.008667013347200556
IND122002AAD,Gurgaon_Central_D_15 (Haryana),Haryana,2,0.0,0.000116,0.0,0,1,0,2,2.1,2.1,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,938,2.0,0.0,2.0,0.008667013347200556
IND733202AAB,Islampure_ShbdnDPP_D (West Bengal),West Bengal,2,0.0,0.000214,0.0,1,1,1,1,1.323,1.323,1.0,1.667,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,929,1.0,1.0,2.0,0.008667013347200556
IND414203AAB,Ashti_SavtaHTL_D (Maharashtra),Maharashtra,2,0.0,0.000162,1.0,1,1,1,1,1.636,1.636,1.0,1.778,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,940,1.0,1.0,2.0,0.008667013347200556
IND799250AAA,Dharmanagr_Ranakant_D (Tripura),Tripura,2,0.000406,0.000151,0.0,1,1,1,1,2.5,2.5,1.0,5.429,1.0,0.0018424480053004415,1.0,0.0005025125628140704,0.4007034881704344,840,1.0,1.0,2.0,0.008667013347200556
IND390018AAB,Vadodara_Karelibaug_DC (Gujarat),Gujarat,2,0.0,0.000172,0.0,1,1,1,1,2.0,2.0,1.0,3.364,1.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,941,1.0,1.0,2.0,0.008667013347200556
IND387620AAB,Kapadvanj_Busstand_D (Gujarat),Gujarat,2,0.000406,0.000128,0.0,1,1,1,1,4.5,4.5,1.0,6.5,1.0,0.0018424480053004415,1.0,0.0005025125628140704,0.4007034881704344,841,1.0,1.0,2.0,0.008667013347200556
IND811307AAA,Jamui_Mehsouri_D (Bihar),Bihar,2,0.0,0.000116,1.0,0,2,0,2,1.971,1.971,1.0,0.0,0.0,0.0,1.0,0.0005025125628140704,0.40015075376884424,942,2.0,0.0,2.0,0.008667013347200556
IND306902AAA,Sumerpur_BazarDPP_D (Rajasthan),Rajasthan,3,0.000814,0.00042,0.0,1,1,2,1,1.519,1.519,1.0,2.188,0.5,0.0036939721091491613,1.0,0.0010050251256281408,0.4014096991704332,727,1.0,1.0,2.0,0.008667013347200556
IND332715AAB,Shrimadhopur_RLSTNDPP_D (Rajasthan),Rajasthan,1,0.0,0.000156,0.0,1,0,1,0,0.0,0.0,0.0,1.391,1.0,0.0,0.0,0.0,0.0,1650,0.0,1.0,1.0,0.004333506673600278
IND799008AAA,Agartala_Chmpmura_I (Tripura),Tripura,1,0.0,0.000244,0.0,1,0,1,0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1648,0.0,1.0,1.0,0.004333506673600278
IND506164AAA,Parkal_AmbedDPP_D (Telangana),Telangana,1,0.0,0.000408,0.0,1,0,1,0,0.0,0.0,0.0,2.833,1.0,0.0,0.0,0.0,0.0,1645,0.0,1.0,1.0,0.004333506673600278
IND440014AAA,Nagpur_Jaripatk_DC (Maharashtra),Maharashtra,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,3.75,1.0,0.0,0.0,0.0,0.0,1644,0.0,1.0,1.0,0.004333506673600278
IND580030AAA,Hubli_Dc (Karnataka),Karnataka,1,0.0,0.000152,0.0,1,0,1,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1652,0.0,1.0,1.0,0.004333506673600278
IND000000ACO,Kasaragod_Nullipad_D (Kerala),Kerala,1,0.0,0.000337,0.0,1,0,1,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1649,0.0,1.0,1.0,0.004333506673600278
IND360050AAA,Jasdan_MotiDPP_D (Gujarat),Gujarat,1,0.0,0.000298,0.0,1,0,1,0,0.0,0.0,0.0,1.667,1.0,0.0,0.0,0.0,0.0,1651,0.0,1.0,1.0,0.004333506673600278
IND000000AFS,Mumbai_Skynet_INT (Maharashtra),Maharashtra,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,9.417,1.0,0.0,0.0,0.0,0.0,1623,0.0,1.0,1.0,0.004333506673600278
IND600056AAD,Chennai_Poonamallee_L (Tamil Nadu),Tamil Nadu,1,0.0,0.000157,0.0,1,0,1,0,0.0,0.0,0.0,1.294,1.0,0.0,0.0,0.0,0.0,1653,0.0,1.0,1.0,0.004333506673600278
IND761020AAA,Berhampur_Chatrpr_DC (Orissa),Orissa,1,0.0,0.000334,0.0,1,0,1,0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1630,0.0,1.0,1.0,0.004333506673600278
IND148024AAB,Dhuri_DMComDPP_D (Punjab),Punjab,1,0.0,0.00022,0.0,1,0,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1622,0.0,1.0,1.0,0.004333506673600278
IND122101AAC,Gurgaon_SohnaRd_D (Haryana),Haryana,1,0.0,0.000154,0.0,1,0,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1621,0.0,1.0,1.0,0.004333506673600278
IND411057AAF,Pune_East_D_7 (Maharashtra),Maharashtra,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,4.143,1.0,0.0,0.0,0.0,0.0,1620,0.0,1.0,1.0,0.004333506673600278
IND302033AAB,Jaipur_Central_D_1 (Rajasthan),Rajasthan,1,0.0,0.000175,0.0,1,0,1,0,0.0,0.0,0.0,2.9,1.0,0.0,0.0,0.0,0.0,1625,0.0,1.0,1.0,0.004333506673600278
IND250609AAA,Baghpat_Barout_D (Uttar Pradesh),Uttar Pradesh,1,0.0,0.000138,0.0,1,0,1,0,0.0,0.0,0.0,2.955,1.0,0.0,0.0,0.0,0.0,1626,0.0,1.0,1.0,0.004333506673600278
IND431401AAA,Parbhani_Rjndrngr_D (Maharashtra),Maharashtra,1,0.0,0.000149,0.0,1,0,1,0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1628,0.0,1.0,1.0,0.004333506673600278
IND828205AAA,Nirsa_ShantiDPP_D (Jharkhand),Jharkhand,1,0.0,0.000183,0.0,1,0,1,0,0.0,0.0,0.0,1.833,1.0,0.0,0.0,0.0,0.0,1656,0.0,1.0,1.0,0.004333506673600278
IND475661AAB,Datia_TownDPP_D (Madhya Pradesh),Madhya Pradesh,1,0.0,0.000147,0.0,1,0,1,0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,1619,0.0,1.0,1.0,0.004333506673600278
IND221005A1A,,Unknown,1,0.0,0.000239,0.0,1,0,1,0,0.0,0.0,0.0,4.167,1.0,0.0,0.0,0.0,0.0,1629,0.0,1.0,1.0,0.004333506673600278
IND389230AAB,Lunawada_VrdhriRD_D (Gujarat),Gujarat,1,0.0,0.000224,0.0,1,0,1,0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,1618,0.0,1.0,1.0,0.004333506673600278
IND500084AAB,Hyderabad_Kondapur_D (Telangana),Telangana,1,0.0,0.000156,0.0,1,0,1,0,0.0,0.0,0.0,1.467,1.0,0.0,0.0,0.0,0.0,1617,0.0,1.0,1.0,0.004333506673600278
IND110085AAA,North Delhi (Delhi),Delhi,1,0.0,0.000187,0.0,1,0,1,0,0.0,0.0,0.0,2.077,1.0,0.0,0.0,0.0,0.0,1615,0.0,1.0,1.0,0.004333506673600278
IND741502AAB,Hanskhali_Central_D_1 (West Bengal),West Bengal,1,0.0,0.000262,0.0,1,0,1,0,0.0,0.0,0.0,2.667,1.0,0.0,0.0,0.0,0.0,1655,0.0,1.0,1.0,0.004333506673600278
IND683511AAB,Kerala_Cochin_L (Kerala),Kerala,1,0.0,0.000126,0.0,1,0,1,0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,1642,0.0,1.0,1.0,0.004333506673600278
IND400078AAB,Mumbai_Bhandup West_Dc (Maharashtra),Maharashtra,1,0.0,0.000124,0.0,1,0,1,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1632,0.0,1.0,1.0,0.004333506673600278
IND226024AAA,Lucknow_Aliganj (Uttar Pradesh),Uttar Pradesh,1,0.0,0.00013,0.0,1,0,1,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1614,0.0,1.0,1.0,0.004333506673600278
IND473551AAA,Shivpuri_BypassRD_D (Madhya Pradesh),Madhya Pradesh,1,0.0,0.000147,0.0,1,0,1,0,0.0,0.0,0.0,2.81,1.0,0.0,0.0,0.0,0.0,1634,0.0,1.0,1.0,0.004333506673600278
IND505172AAA,Peddapalli_UdaynDPP_D (Telangana),Telangana,1,0.0,0.000201,0.0,1,0,1,0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1613,0.0,1.0,1.0,0.004333506673600278
IND490023AAA,Durg_Bhilai_DC (Chhattisgarh),Chhattisgarh,1,0.0,0.000369,0.0,1,0,1,0,0.0,0.0,0.0,14.41,1.0,0.0,0.0,0.0,0.0,1635,0.0,1.0,1.0,0.004333506673600278
IND232327AAA,Gahmar_Wardnor4_D (Uttar Pradesh),Uttar Pradesh,1,0.0,0.000192,0.0,1,0,1,0,0.0,0.0,0.0,2.25,1.0,0.0,0.0,0.0,0.0,1636,0.0,1.0,1.0,0.004333506673600278
IND620012AAA,Tiruchi_Manikndm_H (Tamil Nadu),Tamil Nadu,2,0.0,0.000724,0.0,2,0,2,0,0.0,0.0,0.0,3.455,0.5,0.0,0.0,0.0005025125628140704,0.00015075376884422112,1611,0.0,1.0,1.0,0.004333506673600278
IND110046AAA,Delhi_Lajwanti (Delhi),Delhi,1,0.0,0.000134,0.0,1,0,1,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1637,0.0,1.0,1.0,0.004333506673600278
IND495671AAA,Champa_Brplicwk_D (Chhattisgarh),Chhattisgarh,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1638,0.0,1.0,1.0,0.004333506673600278
IND331001A1C,,Unknown,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,3.25,1.0,0.0,0.0,0.0,0.0,1639,0.0,1.0,1.0,0.004333506673600278
IND517408AAA,Palamaner_Lakshmi_D (Andhra Pradesh),Andhra Pradesh,1,0.0,0.000214,0.0,1,0,1,0,0.0,0.0,0.0,2.156,1.0,0.0,0.0,0.0,0.0,1624,0.0,1.0,1.0,0.004333506673600278
